order_id,product_id,quantity,unit_price,line_total
3705958,18,4,4.06,16.24
3705958,19,5,1.36,6.80
3705958,23,5,6.41,32.05
3708774,7,2,7.30,14.60
3708774,12,2,4.90,9.80
3708774,17,4,5.35,21.40
3708774,26,4,0.87,3.48
3742407,3,1,3.15,3.15
3742407,15,2,2.30,4.60
3742407,20,5,6.14,30.70
3752302,9,2,4.26,8.52
3752302,21,1,8.46,8.46
3752302,22,3,1.03,3.09
3752302,29,2,1.88,3.76
3756758,7,5,7.30,36.50
3756758,8,1,0.68,0.68
3756758,21,5,8.46,42.30
3756758,24,4,1.32,5.28
3756758,28,2,6.70,13.40
3763523,15,5,2.30,11.50
3802825,26,3,0.87,2.61
3817289,7,1,7.30,7.30
3817289,16,2,3.24,6.48
3817289,19,1,1.36,1.36
3817289,21,1,8.46,8.46
3854970,2,2,9.28,18.56
3854970,17,5,5.35,26.75
3854970,20,2,6.14,12.28
3886803,18,1,4.06,4.06
3886803,25,4,1.31,5.24
3905590,15,3,2.30,6.90
3905590,18,5,4.06,20.30
3905590,25,2,1.31,2.62
3905590,27,5,2.22,11.10
3905590,30,5,2.91,14.55
3916233,16,4,3.24,12.96
3916233,17,1,5.35,5.35
3916233,25,3,1.31,3.93
3917637,12,5,4.90,24.50
3921779,7,0,7.30,0.00
3921779,24,2,1.32,2.64
3933710,12,2,4.90,9.80
3935418,2,4,9.28,37.12
3954722,10,2,4.26,8.52
3954722,18,2,4.06,8.12
3954722,22,1,1.03,1.03
3968257,4,1,5.39,5.39
3968257,5,4,4.66,18.64
3968257,7,4,7.30,29.20
3968257,12,3,4.90,14.70
3970928,6,5,2.73,13.65
3970928,21,2,8.46,16.92
3987654,1,2,1.64,3.28
3987654,21,1,8.46,8.46
3987654,25,2,1.31,2.62
4002402,30,1,2.91,2.91
4003265,17,4,5.35,21.40
4003265,24,5,1.32,6.60
4003265,25,4,1.31,5.24
4021975,10,5,4.26,21.30
4021975,24,4,1.32,5.28
4024813,11,5,2.16,10.80
4041579,6,3,2.73,8.19
4041579,14,5,8.46,42.30
4041579,15,0,2.30,0.00
4041579,19,1,1.36,1.36
4041579,30,5,2.91,14.55
4042054,2,1,9.28,9.28
4042054,7,0,7.30,0.00
4042054,20,5,6.14,30.70
4052650,7,0,7.30,0.00
4052650,20,2,6.14,12.28
4055597,12,1,4.90,4.90
4055597,16,3,3.24,9.72
4058372,1,3,1.64,4.92
4058372,6,3,2.73,8.19
4058372,14,1,8.46,8.46
4058372,18,4,4.06,16.24
4058372,25,4,1.31,5.24
4068618,19,2,1.36,2.72
4068618,27,3,2.22,6.66
4068618,30,5,2.91,14.55
4083048,2,4,9.28,37.12
4083048,24,5,1.32,6.60
4083048,26,3,0.87,2.61
4083048,27,1,2.22,2.22
4095355,4,2,5.39,10.78
4110633,26,2,0.87,1.74
4125944,10,4,4.26,17.04
4125944,11,2,2.16,4.32
4136195,11,4,2.16,8.64
4136195,12,1,4.90,4.90
4136195,20,3,6.14,18.42
4136195,26,2,0.87,1.74
4141945,26,4,0.87,3.48
4141945,28,4,6.70,26.80
4141945,30,2,2.91,5.82
4144102,1,1,1.64,1.64
4144102,6,4,2.73,10.92
4144102,8,5,0.68,3.40
4144102,18,4,4.06,16.24
4144102,20,1,6.14,6.14
4183336,23,3,6.41,19.23
4202822,10,2,4.26,8.52
4202822,17,4,5.35,21.40
4232585,18,4,4.06,16.24
4232585,19,5,1.36,6.80
4232585,27,4,2.22,8.88
4232585,28,1,6.70,6.70
4255497,13,5,2.27,11.35
4255497,21,5,8.46,42.30
4255497,24,2,1.32,2.64
4255497,29,2,1.88,3.76
4258587,9,2,4.26,8.52
4258587,15,2,2.30,4.60
4258587,17,1,5.35,5.35
4258587,25,3,1.31,3.93
4266413,6,3,2.73,8.19
4266413,9,2,4.26,8.52
4266413,16,4,3.24,12.96
4266413,28,1,6.70,6.70
4268004,1,2,1.64,3.28
4268004,8,5,0.68,3.40
4268004,19,2,1.36,2.72
4268004,21,1,8.46,8.46
4268004,25,3,1.31,3.93
4270524,6,2,2.73,5.46
4270524,11,1,2.16,2.16
4270524,20,2,6.14,12.28
4270524,22,2,1.03,2.06
4271756,25,5,1.31,6.55
4292113,22,4,1.03,4.12
4292113,27,2,2.22,4.44
4293537,7,4,7.30,29.20
4293537,13,3,2.27,6.81
4293537,20,1,6.14,6.14
4296487,14,5,8.46,42.30
4296487,15,1,2.30,2.30
4296506,2,1,9.28,9.28
4296506,5,1,4.66,4.66
4296506,26,2,0.87,1.74
4296506,28,2,6.70,13.40
4307996,10,5,4.26,21.30
4328106,1,5,1.64,8.20
4328106,23,4,6.41,25.64
4369417,28,4,6.70,26.80
4369417,29,2,1.88,3.76
4379892,13,2,2.27,4.54
4380384,4,2,5.39,10.78
4388480,2,5,9.28,46.40
4388480,13,2,2.27,4.54
4388480,18,1,4.06,4.06
4388480,27,4,2.22,8.88
4388480,28,5,6.70,33.50
4390265,21,5,8.46,42.30
4390265,22,4,1.03,4.12
4419284,17,5,5.35,26.75
4432461,21,2,8.46,16.92
4433164,16,3,3.24,9.72
4444141,2,4,9.28,37.12
4444141,6,1,2.73,2.73
4444141,19,2,1.36,2.72
4444141,22,5,1.03,5.15
4444141,29,3,1.88,5.64
4460782,1,2,1.64,3.28
4460782,3,1,3.15,3.15
4460782,5,1,4.66,4.66
4478818,3,3,3.15,9.45
4478818,11,1,2.16,2.16
4478818,15,5,2.30,11.50
4479094,11,5,2.16,10.80
4479094,12,1,4.90,4.90
4479094,15,0,2.30,0.00
4482654,5,5,4.66,23.30
4483432,9,2,4.26,8.52
4483432,17,3,5.35,16.05
4483432,18,5,4.06,20.30
4491711,1,4,1.64,6.56
4491711,4,5,5.39,26.95
4491711,12,1,4.90,4.90
4491711,19,1,1.36,1.36
4495513,15,0,2.30,0.00
4495513,19,0,1.36,0.00
4495513,25,3,1.31,3.93
4495513,29,2,1.88,3.76
4498357,7,4,7.30,29.20
4498357,20,1,6.14,6.14
4500167,19,0,1.36,0.00
4500167,25,5,1.31,6.55
4501492,14,0,8.46,0.00
4501492,26,3,0.87,2.61
4522636,2,1,9.28,9.28
4522636,11,3,2.16,6.48
4563313,2,4,9.28,37.12
4563313,13,3,2.27,6.81
4563313,16,4,3.24,12.96
4590888,19,0,1.36,0.00
4590888,22,5,1.03,5.15
4590888,23,4,6.41,25.64
4598213,1,1,1.64,1.64
4598213,9,3,4.26,12.78
4612710,11,3,2.16,6.48
4626530,7,3,7.30,21.90
4626530,23,2,6.41,12.82
4645057,7,0,7.30,0.00
4645057,10,1,4.26,4.26
4645057,25,1,1.31,1.31
4645057,28,4,6.70,26.80
4660634,2,1,9.28,9.28
4660634,7,5,7.30,36.50
4660634,12,1,4.90,4.90
4660634,19,1,1.36,1.36
4671128,13,5,2.27,11.35
4671205,18,5,4.06,20.30
4687391,13,4,2.27,9.08
4687391,20,4,6.14,24.56
4696900,21,0,8.46,0.00
4696900,24,3,1.32,3.96
4696900,28,3,6.70,20.10
4696900,29,3,1.88,5.64
4696987,1,4,1.64,6.56
4702873,1,3,1.64,4.92
4702873,22,3,1.03,3.09
4702873,23,2,6.41,12.82
4702873,30,5,2.91,14.55
4714760,9,5,4.26,21.30
4714760,15,2,2.30,4.60
4714760,25,2,1.31,2.62
4714760,26,3,0.87,2.61
4730153,15,3,2.30,6.90
4730153,30,2,2.91,5.82
4742270,1,5,1.64,8.20
4742270,21,1,8.46,8.46
4742270,26,3,0.87,2.61
4742270,29,2,1.88,3.76
4764694,13,4,2.27,9.08
4764694,15,2,2.30,4.60
4764694,19,4,1.36,5.44
4764694,23,2,6.41,12.82
4785103,24,2,1.32,2.64
4785103,29,5,1.88,9.40
4786720,7,0,7.30,0.00
4809044,6,2,2.73,5.46
4809044,13,3,2.27,6.81
4809044,16,2,3.24,6.48
4809044,22,1,1.03,1.03
4809044,29,4,1.88,7.52
4810690,4,4,5.39,21.56
4810690,7,1,7.30,7.30
4812232,24,3,1.32,3.96
4819406,8,4,0.68,2.72
4819406,16,3,3.24,9.72
4825419,5,4,4.66,18.64
4825419,6,4,2.73,10.92
4827507,3,2,3.15,6.30
4827507,6,1,2.73,2.73
4827507,15,0,2.30,0.00
4827507,23,3,6.41,19.23
4827507,29,3,1.88,5.64
4835844,16,3,3.24,9.72
4835844,26,1,0.87,0.87
4841511,2,2,9.28,18.56
4841511,15,1,2.30,2.30
4841511,17,3,5.35,16.05
4850569,3,4,3.15,12.60
4850569,6,2,2.73,5.46
4850569,28,1,6.70,6.70
4850750,6,3,2.73,8.19
4859790,24,1,1.32,1.32
4859790,29,3,1.88,5.64
4872969,3,2,3.15,6.30
4872969,17,5,5.35,26.75
4872969,19,4,1.36,5.44
4872969,26,3,0.87,2.61
4875521,4,1,5.39,5.39
4875521,5,1,4.66,4.66
4875521,15,2,2.30,4.60
4875521,24,1,1.32,1.32
4875521,27,5,2.22,11.10
4878005,3,1,3.15,3.15
4878005,6,4,2.73,10.92
4878005,14,3,8.46,25.38
4878005,16,5,3.24,16.20
4878005,24,1,1.32,1.32
4898399,17,1,5.35,5.35
4898399,28,3,6.70,20.10
4904838,16,1,3.24,3.24
4918045,7,5,7.30,36.50
4918045,15,5,2.30,11.50
4918045,23,1,6.41,6.41
4918045,25,3,1.31,3.93
4918045,28,5,6.70,33.50
4927276,4,3,5.39,16.17
4927276,7,3,7.30,21.90
4927276,26,3,0.87,2.61
4943965,1,4,1.64,6.56
4943965,26,3,0.87,2.61
4970100,2,1,9.28,9.28
4970100,24,2,1.32,2.64
4970100,27,1,2.22,2.22
4970100,28,4,6.70,26.80
4977403,5,1,4.66,4.66
4977403,6,4,2.73,10.92
4977403,24,3,1.32,3.96
4977403,28,2,6.70,13.40
4996301,14,3,8.46,25.38
4996301,19,1,1.36,1.36
4996301,20,5,6.14,30.70
4996301,21,2,8.46,16.92
4996301,24,5,1.32,6.60
5016298,19,3,1.36,4.08
5016298,30,5,2.91,14.55
5024811,4,2,5.39,10.78
5024811,6,1,2.73,2.73
5024811,16,2,3.24,6.48
5024811,20,4,6.14,24.56
5029727,4,3,5.39,16.17
5029727,10,5,4.26,21.30
5029727,24,5,1.32,6.60
5029727,29,4,1.88,7.52
5051340,4,2,5.39,10.78
5051340,11,4,2.16,8.64
5051340,26,2,0.87,1.74
5063262,4,1,5.39,5.39
5063262,19,4,1.36,5.44
5063262,26,1,0.87,0.87
5117619,9,5,4.26,21.30
5117619,11,3,2.16,6.48
5117619,17,1,5.35,5.35
5117619,21,5,8.46,42.30
5117619,25,1,1.31,1.31
5130887,11,3,2.16,6.48
5130887,16,1,3.24,3.24
5130887,22,1,1.03,1.03
5130887,27,2,2.22,4.44
5132552,30,2,2.91,5.82
5132595,9,2,4.26,8.52
5149505,7,0,7.30,0.00
5149505,13,3,2.27,6.81
5154545,27,1,2.22,2.22
5167606,18,5,4.06,20.30
5167606,22,4,1.03,4.12
5167606,29,1,1.88,1.88
5169249,1,3,1.64,4.92
5169249,16,2,3.24,6.48
5169249,20,1,6.14,6.14
5171725,6,5,2.73,13.65
5171725,14,2,8.46,16.92
5195500,1,1,1.64,1.64
5195500,5,4,4.66,18.64
5195500,10,1,4.26,4.26
5195500,14,2,8.46,16.92
5195500,25,4,1.31,5.24
5206905,13,1,2.27,2.27
5206905,19,2,1.36,2.72
5224230,2,1,9.28,9.28
5224230,3,2,3.15,6.30
5224230,13,4,2.27,9.08
5224699,17,5,5.35,26.75
5224699,21,1,8.46,8.46
5232753,12,3,4.90,14.70
5232753,23,3,6.41,19.23
5232753,24,1,1.32,1.32
5234981,6,1,2.73,2.73
5234981,15,4,2.30,9.20
5241971,11,4,2.16,8.64
5241971,23,5,6.41,32.05
5241971,25,2,1.31,2.62
5241971,26,5,0.87,4.35
5250363,8,2,0.68,1.36
5250363,10,1,4.26,4.26
5253132,4,4,5.39,21.56
5253132,11,5,2.16,10.80
5253132,18,5,4.06,20.30
5253132,25,3,1.31,3.93
5253132,29,5,1.88,9.40
5265371,8,1,0.68,0.68
5265371,25,5,1.31,6.55
5268801,2,1,9.28,9.28
5270919,2,3,9.28,27.84
5270919,17,1,5.35,5.35
5270919,19,1,1.36,1.36
5279092,3,1,3.15,3.15
5279092,4,1,5.39,5.39
5279092,5,3,4.66,13.98
5279092,10,1,4.26,4.26
5279092,21,5,8.46,42.30
5296095,4,3,5.39,16.17
5300344,3,4,3.15,12.60
5300344,9,3,4.26,12.78
5306220,9,3,4.26,12.78
5306220,21,2,8.46,16.92
5306220,22,4,1.03,4.12
5306220,24,5,1.32,6.60
5306220,30,1,2.91,2.91
5311311,14,1,8.46,8.46
5311311,16,1,3.24,3.24
5318282,7,4,7.30,29.20
5318282,17,5,5.35,26.75
5318363,12,2,4.90,9.80
5318363,27,2,2.22,4.44
5318363,30,1,2.91,2.91
5367818,25,3,1.31,3.93
5369396,26,5,0.87,4.35
5376508,1,2,1.64,3.28
5376508,16,2,3.24,6.48
5376508,27,1,2.22,2.22
5384601,21,1,8.46,8.46
5384601,26,5,0.87,4.35
5395535,15,3,2.30,6.90
5401706,6,1,2.73,2.73
5401706,13,1,2.27,2.27
5401706,17,4,5.35,21.40
5401706,27,5,2.22,11.10
5401706,29,2,1.88,3.76
5414552,14,5,8.46,42.30
5414552,22,1,1.03,1.03
5414552,27,3,2.22,6.66
5425537,14,2,8.46,16.92
5425537,26,4,0.87,3.48
5425537,28,4,6.70,26.80
5437040,12,3,4.90,14.70
5437040,17,3,5.35,16.05
5437040,20,5,6.14,30.70
5437040,27,3,2.22,6.66
5468210,14,5,8.46,42.30
5470431,2,3,9.28,27.84
5483924,7,0,7.30,0.00
5483924,19,4,1.36,5.44
5483924,20,1,6.14,6.14
5483924,21,3,8.46,25.38
5483924,23,4,6.41,25.64
5505259,1,1,1.64,1.64
5505259,17,5,5.35,26.75
5505259,27,5,2.22,11.10
5514777,7,4,7.30,29.20
5514777,10,3,4.26,12.78
5514777,24,2,1.32,2.64
5518083,13,4,2.27,9.08
5518083,17,5,5.35,26.75
5535916,3,1,3.15,3.15
5535916,15,0,2.30,0.00
5535916,26,4,0.87,3.48
5539693,1,1,1.64,1.64
5539693,3,1,3.15,3.15
5549119,4,3,5.39,16.17
5549119,7,2,7.30,14.60
5549119,16,3,3.24,9.72
5549119,24,4,1.32,5.28
5557773,2,3,9.28,27.84
5557773,6,1,2.73,2.73
5557773,19,3,1.36,4.08
5557773,23,1,6.41,6.41
5569618,14,2,8.46,16.92
5569618,16,4,3.24,12.96
5598232,10,1,4.26,4.26
5598232,13,3,2.27,6.81
5598232,18,4,4.06,16.24
5598232,30,3,2.91,8.73
5598798,3,1,3.15,3.15
5616138,30,2,2.91,5.82
5630884,2,5,9.28,46.40
5630884,8,2,0.68,1.36
5630884,28,4,6.70,26.80
5630884,29,2,1.88,3.76
5631442,28,3,6.70,20.10
5632469,17,2,5.35,10.70
5632469,23,1,6.41,6.41
5632469,26,5,0.87,4.35
5632469,27,3,2.22,6.66
5632469,30,4,2.91,11.64
5632804,1,4,1.64,6.56
5635136,10,1,4.26,4.26
5635136,24,3,1.32,3.96
5636277,6,4,2.73,10.92
5636277,22,5,1.03,5.15
5636277,23,4,6.41,25.64
5636277,27,5,2.22,11.10
5650011,2,1,9.28,9.28
5650011,8,5,0.68,3.40
5678775,16,4,3.24,12.96
5678775,19,1,1.36,1.36
5680361,2,5,9.28,46.40
5680361,3,4,3.15,12.60
5680361,7,5,7.30,36.50
5680361,23,3,6.41,19.23
5698375,1,4,1.64,6.56
5698375,20,5,6.14,30.70
5699994,1,4,1.64,6.56
5699994,5,4,4.66,18.64
5699994,7,5,7.30,36.50
5699994,16,3,3.24,9.72
5699994,21,1,8.46,8.46
5701234,2,4,9.28,37.12
5701234,3,5,3.15,15.75
5701234,17,0,5.35,0.00
5701234,26,0,0.87,0.00
5720637,3,3,3.15,9.45
5723592,10,5,4.26,21.30
5724426,3,3,3.15,9.45
5727964,13,1,2.27,2.27
5731759,23,5,6.41,32.05
5735540,17,3,5.35,16.05
5735540,23,2,6.41,12.82
5760250,5,1,4.66,4.66
5760250,17,4,5.35,21.40
5766917,13,2,2.27,4.54
5766917,21,1,8.46,8.46
5770431,20,3,6.14,18.42
5771902,2,2,9.28,18.56
5771902,3,5,3.15,15.75
5771902,5,2,4.66,9.32
5771902,15,4,2.30,9.20
5771902,28,1,6.70,6.70
5782849,8,3,0.68,2.04
5782849,17,1,5.35,5.35
5782849,18,5,4.06,20.30
5782849,21,2,8.46,16.92
5782849,22,5,1.03,5.15
5787521,11,4,2.16,8.64
5788419,14,4,8.46,33.84
5788419,19,3,1.36,4.08
5789236,1,2,1.64,3.28
5789236,9,5,4.26,21.30
5789236,23,4,6.41,25.64
5789236,26,1,0.87,0.87
5799417,11,4,2.16,8.64
5799417,12,5,4.90,24.50
5799417,20,2,6.14,12.28
5799417,23,4,6.41,25.64
5812548,6,5,2.73,13.65
5813530,15,5,2.30,11.50
5813530,20,4,6.14,24.56
5813530,24,2,1.32,2.64
5813530,25,2,1.31,2.62
5819777,9,3,4.26,12.78
5819777,11,5,2.16,10.80
5819777,19,2,1.36,2.72
5819777,26,1,0.87,0.87
5819777,30,2,2.91,5.82
5830796,7,1,7.30,7.30
5830963,1,5,1.64,8.20
5830963,19,5,1.36,6.80
5831699,6,1,2.73,2.73
5831699,28,5,6.70,33.50
5856600,18,3,4.06,12.18
5874557,2,4,9.28,37.12
5876013,6,1,2.73,2.73
5894944,17,0,5.35,0.00
5894944,25,2,1.31,2.62
5894944,26,0,0.87,0.00
5894944,27,3,2.22,6.66
5905167,6,4,2.73,10.92
5905167,9,4,4.26,17.04
5905167,28,2,6.70,13.40
5911399,12,3,4.90,14.70
5911399,27,4,2.22,8.88
5924532,12,4,4.90,19.60
5924532,20,4,6.14,24.56
5924532,22,2,1.03,2.06
5924532,27,1,2.22,2.22
5924532,30,5,2.91,14.55
5932032,18,3,4.06,12.18
5932032,21,4,8.46,33.84
5932032,30,2,2.91,5.82
5941596,8,3,0.68,2.04
5949132,10,1,4.26,4.26
5949132,15,1,2.30,2.30
5949132,22,2,1.03,2.06
5949132,27,1,2.22,2.22
5953506,13,2,2.27,4.54
5984578,13,2,2.27,4.54
6007734,1,4,1.64,6.56
6007734,19,2,1.36,2.72
6007734,24,2,1.32,2.64
6007734,28,4,6.70,26.80
6031700,1,4,1.64,6.56
6031700,12,4,4.90,19.60
6048972,3,5,3.15,15.75
6048972,20,2,6.14,12.28
6053816,18,1,4.06,4.06
6053816,20,4,6.14,24.56
6053816,29,5,1.88,9.40
6069136,13,2,2.27,4.54
6069136,19,3,1.36,4.08
6069136,20,4,6.14,24.56
6069136,29,2,1.88,3.76
6073976,6,3,2.73,8.19
6073976,9,2,4.26,8.52
6073976,23,5,6.41,32.05
6073976,28,1,6.70,6.70
6114281,6,1,2.73,2.73
6114281,7,0,7.30,0.00
6114281,9,5,4.26,21.30
6114281,15,0,2.30,0.00
6118284,13,4,2.27,9.08
6118284,14,4,8.46,33.84
6118284,15,4,2.30,9.20
6118284,21,1,8.46,8.46
6118284,22,4,1.03,4.12
6122522,15,2,2.30,4.60
6122522,17,4,5.35,21.40
6122522,22,4,1.03,4.12
6122522,25,3,1.31,3.93
6122522,28,1,6.70,6.70
6124475,11,3,2.16,6.48
6124475,16,1,3.24,3.24
6124475,18,5,4.06,20.30
6124475,19,0,1.36,0.00
6139246,17,5,5.35,26.75
6139246,21,2,8.46,16.92
6139246,22,5,1.03,5.15
6139246,25,3,1.31,3.93
6144992,1,2,1.64,3.28
6144992,14,3,8.46,25.38
6144992,26,2,0.87,1.74
6144992,30,3,2.91,8.73
6145217,1,5,1.64,8.20
6145217,11,1,2.16,2.16
6154465,17,4,5.35,21.40
6154465,27,4,2.22,8.88
6154465,30,2,2.91,5.82
6158438,16,1,3.24,3.24
6158438,18,5,4.06,20.30
6164885,13,2,2.27,4.54
6164885,17,1,5.35,5.35
6164885,18,1,4.06,4.06
6164885,20,2,6.14,12.28
6179038,29,1,1.88,1.88
6184124,11,2,2.16,4.32
6184124,15,2,2.30,4.60
6184124,17,5,5.35,26.75
6190245,28,1,6.70,6.70
6201303,2,3,9.28,27.84
6201303,5,1,4.66,4.66
6201303,17,3,5.35,16.05
6201303,23,2,6.41,12.82
6210659,6,3,2.73,8.19
6210659,10,2,4.26,8.52
6210659,17,2,5.35,10.70
6210659,23,5,6.41,32.05
6210659,30,1,2.91,2.91
6225976,10,1,4.26,4.26
6225976,13,4,2.27,9.08
6225976,29,1,1.88,1.88
6249642,5,1,4.66,4.66
6249642,9,5,4.26,21.30
6249642,11,5,2.16,10.80
6249642,25,2,1.31,2.62
6249642,29,3,1.88,5.64
6262023,13,5,2.27,11.35
6268646,1,2,1.64,3.28
6268646,3,4,3.15,12.60
6268646,18,3,4.06,12.18
6275528,18,4,4.06,16.24
6278550,9,5,4.26,21.30
6278550,21,1,8.46,8.46
6278550,24,3,1.32,3.96
6290250,1,3,1.64,4.92
6290250,4,5,5.39,26.95
6290250,9,3,4.26,12.78
6290250,22,4,1.03,4.12
6290250,24,2,1.32,2.64
6304387,21,4,8.46,33.84
6304387,23,2,6.41,12.82
6306614,20,3,6.14,18.42
6311293,8,3,0.68,2.04
6311293,9,4,4.26,17.04
6311293,16,5,3.24,16.20
6311293,30,5,2.91,14.55
6344544,2,1,9.28,9.28
6352290,20,4,6.14,24.56
6352290,22,1,1.03,1.03
6352290,24,2,1.32,2.64
6353918,3,1,3.15,3.15
6353918,19,2,1.36,2.72
6358352,11,2,2.16,4.32
6358352,12,3,4.90,14.70
6365970,8,4,0.68,2.72
6383022,28,3,6.70,20.10
6395107,3,5,3.15,15.75
6395107,7,3,7.30,21.90
6395107,18,5,4.06,20.30
6398904,10,4,4.26,17.04
6404071,15,0,2.30,0.00
6404071,27,3,2.22,6.66
6404653,9,5,4.26,21.30
6404653,22,3,1.03,3.09
6410155,2,3,9.28,27.84
6410155,3,2,3.15,6.30
6410155,10,5,4.26,21.30
6410155,16,5,3.24,16.20
6423232,1,3,1.64,4.92
6423232,9,1,4.26,4.26
6423232,19,1,1.36,1.36
6423232,29,4,1.88,7.52
6442514,20,3,6.14,18.42
6445259,4,5,5.39,26.95
6445259,18,2,4.06,8.12
6445259,20,2,6.14,12.28
6445259,27,1,2.22,2.22
6451178,21,3,8.46,25.38
6451178,23,3,6.41,19.23
6456190,14,0,8.46,0.00
6458753,4,2,5.39,10.78
6458753,28,2,6.70,13.40
6479633,1,5,1.64,8.20
6479633,9,5,4.26,21.30
6479633,21,5,8.46,42.30
6483525,8,5,0.68,3.40
6483525,29,4,1.88,7.52
6483525,30,1,2.91,2.91
6490213,1,2,1.64,3.28
6490213,12,4,4.90,19.60
6490213,21,2,8.46,16.92
6490213,23,5,6.41,32.05
6496834,10,3,4.26,12.78
6496834,12,5,4.90,24.50
6496834,21,2,8.46,16.92
6496834,27,1,2.22,2.22
6499917,3,3,3.15,9.45
6499917,14,5,8.46,42.30
6499917,15,3,2.30,6.90
6499917,23,3,6.41,19.23
6526963,9,3,4.26,12.78
6584073,2,4,9.28,37.12
6584073,7,0,7.30,0.00
6584073,23,3,6.41,19.23
6584073,27,3,2.22,6.66
6587587,13,4,2.27,9.08
6587587,14,1,8.46,8.46
6619520,5,4,4.66,18.64
6619520,10,3,4.26,12.78
6619520,20,5,6.14,30.70
6624442,24,2,1.32,2.64
6624442,25,3,1.31,3.93
6660662,13,1,2.27,2.27
6660662,17,4,5.35,21.40
6660662,18,2,4.06,8.12
6660662,20,2,6.14,12.28
6670707,11,4,2.16,8.64
6670707,25,2,1.31,2.62
6671779,12,4,4.90,19.60
6671779,18,2,4.06,8.12
6671779,26,3,0.87,2.61
6704777,10,4,4.26,17.04
6704777,15,0,2.30,0.00
6704777,29,1,1.88,1.88
6711447,6,3,2.73,8.19
6711447,13,3,2.27,6.81
6711447,21,5,8.46,42.30
6713678,10,5,4.26,21.30
6720426,2,5,9.28,46.40
6720426,12,2,4.90,9.80
6720426,28,1,6.70,6.70
6720426,29,5,1.88,9.40
6722979,8,4,0.68,2.72
6722979,10,1,4.26,4.26
6722979,14,3,8.46,25.38
6722979,27,4,2.22,8.88
6733985,12,1,4.90,4.90
6742433,29,2,1.88,3.76
6751161,5,3,4.66,13.98
6751161,23,1,6.41,6.41
6751161,30,5,2.91,14.55
6753280,28,4,6.70,26.80
6758186,4,5,5.39,26.95
6758186,7,5,7.30,36.50
6758186,8,2,0.68,1.36
6766083,7,1,7.30,7.30
6766083,23,5,6.41,32.05
6766083,27,3,2.22,6.66
6784750,19,5,1.36,6.80
6784756,16,2,3.24,6.48
6784756,24,3,1.32,3.96
6789442,13,2,2.27,4.54
6789777,5,5,4.66,23.30
6789777,10,5,4.26,21.30
6796170,3,3,3.15,9.45
6796170,4,3,5.39,16.17
6796170,5,4,4.66,18.64
6796170,20,4,6.14,24.56
6796170,27,3,2.22,6.66
6819530,2,3,9.28,27.84
6819530,7,0,7.30,0.00
6819530,8,1,0.68,0.68
6819530,15,0,2.30,0.00
6819530,24,2,1.32,2.64
6823845,29,1,1.88,1.88
6836970,5,1,4.66,4.66
6836970,7,4,7.30,29.20
6836970,10,1,4.26,4.26
6836970,15,3,2.30,6.90
6836970,22,5,1.03,5.15
6840997,15,4,2.30,9.20
6840997,18,2,4.06,8.12
6840997,26,3,0.87,2.61
6840997,30,3,2.91,8.73
6841450,9,1,4.26,4.26
6841450,15,0,2.30,0.00
6841450,21,2,8.46,16.92
6871381,11,2,2.16,4.32
6871381,23,2,6.41,12.82
6886370,2,1,9.28,9.28
6886370,15,0,2.30,0.00
6886370,23,5,6.41,32.05
6886370,24,4,1.32,5.28
6886370,29,3,1.88,5.64
6887739,2,2,9.28,18.56
6889553,4,5,5.39,26.95
6889553,22,3,1.03,3.09
6918647,4,1,5.39,5.39
6918647,8,3,0.68,2.04
6918647,13,5,2.27,11.35
6918647,16,5,3.24,16.20
6918647,29,1,1.88,1.88
6933090,1,5,1.64,8.20
6933090,4,5,5.39,26.95
6933090,10,5,4.26,21.30
6933090,12,3,4.90,14.70
6933090,17,2,5.35,10.70
6939960,26,4,0.87,3.48
6939960,29,3,1.88,5.64
6947285,25,2,1.31,2.62
6962801,9,4,4.26,17.04
6962801,11,1,2.16,2.16
6962801,19,3,1.36,4.08
6962801,25,3,1.31,3.93
6962801,27,4,2.22,8.88
6963404,19,1,1.36,1.36
6963404,20,2,6.14,12.28
6963404,28,1,6.70,6.70
6966321,17,1,5.35,5.35
6974718,9,1,4.26,4.26
6974718,10,3,4.26,12.78
6974718,17,5,5.35,26.75
6974718,18,1,4.06,4.06
6974797,4,1,5.39,5.39
6974797,8,5,0.68,3.40
6974797,10,5,4.26,21.30
6974797,16,3,3.24,9.72
6974797,26,3,0.87,2.61
6976151,8,4,0.68,2.72
6976151,11,2,2.16,4.32
6976151,14,5,8.46,42.30
6976151,30,4,2.91,11.64
6977932,16,1,3.24,3.24
6977932,17,3,5.35,16.05
6978850,9,4,4.26,17.04
6978850,20,5,6.14,30.70
6978850,30,2,2.91,5.82
6992476,2,3,9.28,27.84
6992476,26,1,0.87,0.87
7000551,8,4,0.68,2.72
7000551,9,5,4.26,21.30
7000551,27,2,2.22,4.44
7003518,25,1,1.31,1.31
7022529,2,4,9.28,37.12
7022529,5,4,4.66,18.64
7022529,13,1,2.27,2.27
7022529,18,2,4.06,8.12
7032864,15,0,2.30,0.00
7032864,17,4,5.35,21.40
7032864,20,4,6.14,24.56
7033012,8,4,0.68,2.72
7033012,16,1,3.24,3.24
7033012,23,5,6.41,32.05
7033012,24,2,1.32,2.64
7033012,26,3,0.87,2.61
7039199,26,4,0.87,3.48
7039199,29,2,1.88,3.76
7047806,3,1,3.15,3.15
7047806,14,1,8.46,8.46
